track_id_atualizado,track_name_clean,artist_s__name_clean,count_songs,artist_count,data_de_lancamento,streams,in_spotify_charts,in_spotify_playlists,in_apple_charts,in_apple_playlists,in_deezer_charts,in_deezer_playlists,total_participation_in_playlist,bpm,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__,terciles_streams,categoria_streams,terciles_bpm,categoria_bpm,terciles_danceability,categoria_danceability,terciles_valence,categoria_valence,terciles_energy,categoria_energy,terciles_acousticness,categoria_acousticness,terciles_instrumentalness,categoria_instrumentalness,terciles_liveness,categoria_liveness,terciles_speechiness,categoria_speechiness
7476887,die for you,the weeknd,21,1,2016-11-24,1647990401,59,2483,21,68,0,24,2575,134,59,51,52,9,0,15,7,3,alto,3,alto,1,baixo,2,medio,1,baixo,1,baixo,1,baixo,2,medio,2,medio
2394886,mockingbird,eminem,4,1,2004-01-01,1241559043,61,12985,98,49,5,2394,15428,84,62,24,67,21,0,13,28,3,alto,1,baixo,2,medio,1,baixo,2,medio,2,medio,2,medio,2,medio,3,alto
8895699,sweater weather,the neighbourhood,3,1,2012-05-14,2282771485,61,16413,87,166,1,1056,17635,124,61,41,81,5,2,10,3,3,alto,2,medio,1,baixo,2,medio,3,alto,1,baixo,3,alto,1,baixo,1,baixo
3126367,viva la vida,coldplay,3,1,2008-01-01,1592909789,62,33898,0,233,9,4095,38226,138,49,42,62,9,0,11,3,3,alto,3,alto,1,baixo,2,medio,2,medio,1,baixo,2,medio,2,medio,1,baixo
8788368,heat waves,glass animals,1,1,2020-06-28,2557975762,63,22543,144,386,28,707,23636,81,76,53,53,44,0,9,9,3,alto,1,baixo,3,alto,2,medio,1,baixo,3,alto,2,medio,1,baixo,3,alto
8091023,like crazy,jimin,3,1,2023-03-24,363369738,68,596,104,8,2,23,627,120,63,36,73,0,0,36,4,2,medio,2,medio,2,medio,1,baixo,3,alto,1,baixo,1,baixo,3,alto,1,baixo
6620188,bite me,enhypen,3,1,2023-05-22,76767396,69,349,96,8,0,5,362,105,80,69,78,28,0,11,14,1,baixo,1,baixo,3,alto,3,alto,3,alto,2,medio,3,alto,2,medio,3,alto
2553984,blinding lights,the weeknd,21,1,2019-11-29,3703895074,69,43899,199,672,20,3421,47992,171,50,38,80,0,0,9,7,3,alto,3,alto,1,baixo,1,baixo,3,alto,1,baixo,2,medio,1,baixo,2,medio
4467778,i aint worried,onerepublic,2,1,2022-05-13,1085685420,76,8431,127,241,37,458,9130,140,71,82,81,11,0,6,5,3,alto,3,alto,2,medio,3,alto,3,alto,2,medio,1,baixo,1,baixo,2,medio
2013796,cupid  twin ver,fifty fifty,2,1,2023-02-24,496795686,77,2942,212,91,6,78,3111,120,78,76,59,43,0,34,3,3,alto,2,medio,3,alto,3,alto,2,medio,3,alto,1,baixo,3,alto,1,baixo
5025330,kill bill,sza,19,1,2022-12-08,1163093654,77,8109,162,183,12,161,8453,89,64,43,73,5,17,16,4,3,alto,1,baixo,2,medio,2,medio,3,alto,1,baixo,3,alto,2,medio,1,baixo
2808274,rush,troye sivan,2,1,2023-07-13,22581161,78,864,135,71,1,50,985,126,74,35,84,0,0,11,6,1,baixo,2,medio,2,medio,1,baixo,3,alto,1,baixo,1,baixo,2,medio,2,medio
5563881,fukumean,gunna,1,1,2023-05-15,95217315,83,1096,210,60,11,48,1204,130,85,22,62,12,0,28,9,1,baixo,2,medio,3,alto,1,baixo,2,medio,2,medio,3,alto,3,alto,3,alto
2391919,another love,tom odell,1,1,2012-10-15,1813673666,83,18371,122,250,19,3394,22015,123,45,13,54,70,0,9,4,3,alto,2,medio,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo,1,baixo
5374189,daylight,david kushner,2,1,2023-04-14,387570742,98,3528,156,80,24,182,3790,130,51,32,43,83,0,9,3,2,medio,2,medio,1,baixo,1,baixo,1,baixo,3,alto,2,medio,1,baixo,1,baixo
2362023,cruel summer,taylor swift,34,1,2019-08-23,800840817,100,7858,207,116,12,125,8099,170,55,58,72,11,0,11,15,3,alto,3,alto,1,baixo,2,medio,2,medio,2,medio,3,alto,2,medio,3,alto
5310138,dance the night from barbie the album,dua lipa,3,1,2023-05-25,127408954,101,2988,0,0,38,143,3131,110,67,78,85,2,0,33,5,1,baixo,2,medio,2,medio,3,alto,3,alto,1,baixo,1,baixo,3,alto,2,medio
1404326,what was i made for from the motion picture barbie,billie eilish,5,1,2023-07-13,30546883,104,873,227,80,24,95,1048,78,44,14,9,96,0,10,3,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo,1,baixo
1406287,i wanna be yours,arctic monkeys,4,1,2013-01-01,1297026226,110,12859,98,24,2,582,13465,135,48,44,42,12,2,11,3,3,alto,3,alto,1,baixo,2,medio,1,baixo,2,medio,3,alto,2,medio,1,baixo
6974739,vampire,olivia rodrigo,7,1,2023-06-30,140003974,113,1397,207,94,14,91,1582,138,51,32,53,17,0,31,6,1,baixo,3,alto,1,baixo,1,baixo,1,baixo,2,medio,1,baixo,3,alto,2,medio
7662572,flowers,miley cyrus,2,1,2023-01-12,1316855716,115,12211,215,300,58,745,13256,118,71,65,68,6,0,3,7,3,alto,2,medio,2,medio,3,alto,2,medio,1,baixo,2,medio,1,baixo,2,medio
3197174,as it was,harry styles,17,1,2022-03-31,2513188493,130,23575,198,403,46,863,24841,174,52,66,73,34,0,31,6,3,alto,3,alto,1,baixo,3,alto,2,medio,3,alto,3,alto,3,alto,2,medio
8753775,let it snow let it snow let it snow,frank sinatra b swanson quartet,1,2,1950-01-01,473248298,0,10585,108,126,0,406,11117,143,60,86,32,88,0,34,6,2,medio,3,alto,1,baixo,3,alto,1,baixo,3,alto,1,baixo,3,alto,2,medio
2285737,still dre,dr dre snoop dogg,2,2,1999-01-01,1210599487,0,33966,78,141,1,6591,40698,93,81,53,78,18,0,6,24,3,alto,1,baixo,3,alto,2,medio,3,alto,2,medio,1,baixo,1,baixo,3,alto
3333614,the next episode,dr dre snoop dogg,2,2,1999-01-01,843309044,0,31762,40,142,1,5451,37355,95,92,31,89,3,0,8,25,3,alto,1,baixo,3,alto,1,baixo,3,alto,1,baixo,1,baixo,1,baixo,3,alto
3363172,forgot about dre,eminem dr dre,2,2,1999-01-01,675039469,0,19067,15,78,0,1674,20819,134,93,61,74,9,0,17,8,3,alto,2,medio,3,alto,2,medio,3,alto,1,baixo,1,baixo,2,medio,2,medio
3780370,somebody that i used to know,gotye kimbra,1,2,2011-01-01,1457139296,0,42798,136,217,1,6508,49523,129,86,75,52,54,0,10,4,3,alto,2,medio,3,alto,3,alto,1,baixo,3,alto,3,alto,1,baixo,1,baixo
2744235,contection,godzz zakaria,1,2,2020-01-16,1180896317,0,6955,45,65,0,398,7418,166,81,83,75,14,0,29,34,3,alto,3,alto,3,alto,3,alto,3,alto,2,medio,2,medio,3,alto,3,alto
5498548,qu m,j balvin maria becerra,1,2,2021-01-28,720825549,0,8087,34,92,0,131,8310,102,89,77,82,3,0,17,11,3,alto,1,baixo,3,alto,3,alto,3,alto,1,baixo,2,medio,2,medio,3,alto
7432867,i heard youre married feat lil wayne,the weeknd lil wayne,1,2,2022-01-07,91656026,0,1178,10,9,0,9,1196,110,75,85,84,10,0,31,19,1,baixo,2,medio,2,medio,3,alto,3,alto,2,medio,1,baixo,3,alto,3,alto
4464368,thought i was playing,21 savage gunna,1,2,2022-01-07,60680939,0,807,0,3,0,5,815,148,68,29,73,0,0,7,7,1,baixo,3,alto,2,medio,1,baixo,2,medio,1,baixo,2,medio,1,baixo,2,medio
6457168,25k jacket feat lil baby,gunna lil baby,1,2,2022-01-07,54937991,0,620,3,17,0,3,640,115,90,74,54,16,0,13,28,1,baixo,2,medio,3,alto,3,alto,1,baixo,2,medio,3,alto,2,medio,3,alto
5418507,212,mainstreet chefin,1,2,2022-01-15,143139338,0,352,0,10,0,39,401,154,79,86,52,66,0,9,7,1,baixo,3,alto,3,alto,3,alto,1,baixo,3,alto,2,medio,1,baixo,2,medio
6429519,where did you go,mnek jax jones,1,2,2022-01-26,300983101,0,4531,74,135,1,119,4785,127,77,53,78,19,0,29,4,2,medio,2,medio,3,alto,2,medio,3,alto,2,medio,3,alto,3,alto,2,medio
6554322,brividi,mahmood blanco,1,2,2022-02-02,135079152,0,1175,1,34,0,31,1240,123,52,44,60,40,0,26,3,1,baixo,2,medio,1,baixo,2,medio,2,medio,3,alto,2,medio,3,alto,1,baixo
1338081,do we have a problem,nicki minaj lil baby,2,2,2022-02-04,81350745,0,1064,1,42,0,26,1132,120,84,54,51,47,0,12,40,1,baixo,2,medio,3,alto,2,medio,1,baixo,3,alto,1,baixo,2,medio,3,alto
7165052,gospel with eminem,eminem dr dre,2,2,2022-02-04,64787943,0,1040,0,8,0,29,1077,117,92,62,86,11,0,24,24,1,baixo,2,medio,3,alto,2,medio,3,alto,2,medio,1,baixo,3,alto,3,alto
1130135,the joker and the queen feat taylor swift,ed sheeran taylor swift,1,2,2022-02-11,146789379,0,1430,1,46,0,34,1510,134,53,31,31,92,0,28,3,1,baixo,2,medio,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,3,alto,1,baixo
6213355,bussin,nicki minaj lil baby,2,2,2022-02-11,64714573,0,847,0,25,0,14,886,140,89,75,70,6,0,13,5,1,baixo,3,alto,3,alto,3,alto,2,medio,1,baixo,1,baixo,2,medio,2,medio
3833877,ultra solo,polima westcoast pailita,1,2,2022-02-14,307752576,0,1367,4,48,1,34,1449,110,80,26,85,23,0,11,21,2,medio,2,medio,3,alto,1,baixo,3,alto,2,medio,2,medio,2,medio,3,alto
2762640,freaky deaky,tyga doja cat,1,2,2022-02-25,153240879,0,1729,1,26,0,19,1774,104,80,24,65,2,0,9,4,1,baixo,1,baixo,3,alto,1,baixo,2,medio,1,baixo,1,baixo,1,baixo,1,baixo
8246992,tormenta feat bad bunny,gorillaz bad bunny,1,2,2023-02-24,149778242,0,1529,18,32,2,39,1600,95,64,30,77,46,0,38,6,1,baixo,1,baixo,2,medio,1,baixo,3,alto,3,alto,1,baixo,3,alto,2,medio
4265182,residente bzrp music sessions vol 49,residente bizarrap,1,2,2022-03-03,94616487,0,461,11,7,0,13,481,71,59,70,74,56,0,11,40,1,baixo,1,baixo,1,baixo,3,alto,3,alto,3,alto,2,medio,2,medio,3,alto
1904497,sweetest pie,dua lipa megan thee stallion,1,2,2022-03-11,299634472,0,3501,2,69,11,51,3621,124,81,68,63,17,0,10,22,2,medio,2,medio,3,alto,3,alto,2,medio,2,medio,2,medio,1,baixo,3,alto
4830246,idgaf with blackbear,blackbear boywithuke,1,2,2022-03-18,197643795,0,625,2,10,0,13,648,98,78,83,75,41,0,27,8,2,medio,1,baixo,3,alto,3,alto,3,alto,3,alto,2,medio,3,alto,2,medio
3970396,man made a bar feat eric church,morgan wallen eric church,1,2,2023-03-03,58890931,0,329,35,14,0,1,344,148,50,49,76,12,0,12,3,1,baixo,3,alto,1,baixo,2,medio,3,alto,2,medio,2,medio,2,medio,1,baixo
1214913,i know  pr1svx edit,kanii pr1isvx,1,2,2023-03-24,77377503,0,407,15,16,0,5,428,134,67,11,76,8,47,30,7,1,baixo,3,alto,2,medio,1,baixo,3,alto,1,baixo,3,alto,3,alto,2,medio
1111875,dogtooth,tyler the creator,3,2,2023-03-27,80758350,0,1479,0,23,0,18,1520,78,71,80,65,51,0,22,32,1,baixo,1,baixo,2,medio,3,alto,2,medio,3,alto,1,baixo,3,alto,3,alto
6083108,sorry not sorry,tyler the creator,3,2,2023-03-31,58473276,0,709,1,8,0,13,730,96,48,50,80,40,0,37,20,1,baixo,1,baixo,1,baixo,2,medio,3,alto,3,alto,1,baixo,3,alto,3,alto
7304378,boy with luv feat halsey,halsey bts,1,2,2019-04-12,1065580332,0,4260,92,113,0,259,4632,120,65,80,86,9,0,19,10,3,alto,2,medio,2,medio,3,alto,3,alto,1,baixo,3,alto,3,alto,3,alto
8360758,kiss me more feat sza,sza doja cat,1,2,2021-04-09,1575467011,0,15867,65,382,0,497,16746,111,77,74,66,30,0,13,3,3,alto,2,medio,3,alto,3,alto,2,medio,2,medio,3,alto,2,medio,1,baixo
6130665,psychofreak feat willow,camila cabello willow,1,2,2022-04-07,75476209,0,918,0,24,0,52,994,180,63,45,64,34,0,9,8,1,baixo,3,alto,2,medio,2,medio,2,medio,3,alto,2,medio,1,baixo,2,medio
4487193,paulo londra bzrp music sessions vol 23,bizarrap paulo londra,1,2,2022-04-25,164163229,0,928,0,19,0,7,954,96,61,32,90,25,0,10,9,1,baixo,1,baixo,2,medio,1,baixo,3,alto,2,medio,1,baixo,1,baixo,3,alto
6062396,that that prod  feat suga of bts,psy suga,1,2,2022-04-29,212109195,0,802,81,16,0,23,841,130,91,91,96,3,0,3,9,2,medio,2,medio,3,alto,3,alto,3,alto,1,baixo,1,baixo,1,baixo,3,alto
2442031,honest feat don toliver,justin bieber don toliver,1,2,2022-04-29,106919680,0,1351,1,26,0,17,1394,150,82,82,66,13,0,11,6,1,baixo,3,alto,3,alto,3,alto,2,medio,2,medio,2,medio,2,medio,2,medio
2264316,double fantasy with future,the weeknd future,1,2,2023-04-21,96180277,0,1169,65,36,0,28,1233,119,60,10,57,1,0,50,3,1,baixo,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,1,baixo
1486311,till i collapse,eminem nate dogg,1,2,2002-05-26,1695712020,0,22923,46,78,1,2515,25516,171,55,10,85,7,0,8,20,3,alto,3,alto,1,baixo,1,baixo,3,alto,1,baixo,3,alto,1,baixo,3,alto
5831523,closer,the chainsmokers halsey,1,2,2016-05-31,2591224264,0,28032,159,315,0,2179,30526,95,75,64,52,41,0,11,3,3,alto,1,baixo,3,alto,3,alto,1,baixo,3,alto,3,alto,2,medio,1,baixo
1322961,new magic wand,tyler the creator,3,2,2019-05-16,461437791,0,4708,7,13,0,55,4776,140,62,46,73,10,0,67,11,2,medio,3,alto,2,medio,2,medio,2,medio,2,medio,2,medio,3,alto,3,alto
5848183,andrea,buscabulla bad bunny,1,2,2022-05-06,344055883,0,1195,30,8,1,13,1216,103,80,45,62,76,0,10,38,2,medio,1,baixo,3,alto,2,medio,2,medio,3,alto,1,baixo,1,baixo,3,alto
2830739,i tried to tell yall,ugly dray tesla jnr,1,2,2022-05-06,121077868,0,1657,3,15,0,3,1675,96,71,37,52,62,0,11,36,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,3,alto,1,baixo,2,medio,3,alto
4528930,cooped up with roddy ricch,post malone roddy ricch,1,2,2022-05-12,271666301,0,2942,28,42,0,43,3027,125,50,39,78,4,0,11,33,2,medio,2,medio,1,baixo,1,baixo,3,alto,1,baixo,1,baixo,2,medio,3,alto
6177084,father time feat sampha,kendrick lamar sampha,1,2,2022-05-13,127309180,0,3107,0,4,0,22,3133,153,55,50,78,19,0,11,35,1,baixo,3,alto,1,baixo,2,medio,3,alto,2,medio,3,alto,2,medio,3,alto
2861036,silent hill,kendrick lamar kodak black,1,2,2022-05-13,123216717,0,3028,0,22,0,23,3073,140,92,78,57,46,0,14,9,1,baixo,3,alto,3,alto,3,alto,1,baixo,3,alto,3,alto,2,medio,3,alto
7513238,we cry together,kendrick lamar taylour paige,1,2,2022-05-13,68895644,0,1635,1,4,0,6,1645,108,65,52,69,31,0,8,36,1,baixo,2,medio,2,medio,2,medio,2,medio,2,medio,2,medio,1,baixo,3,alto
5005107,mr morale,kendrick lamar tanna leone,1,2,2022-05-13,58687425,0,1860,0,1,0,3,1864,174,73,26,54,30,0,34,32,1,baixo,3,alto,2,medio,1,baixo,1,baixo,2,medio,1,baixo,3,alto,3,alto
2612867,mother i sober feat beth gibbons of portishead,kendrick lamar beth gibbons,1,2,2022-05-13,33381454,0,1890,0,3,0,2,1895,140,49,50,37,87,0,11,35,1,baixo,3,alto,1,baixo,2,medio,1,baixo,3,alto,2,medio,2,medio,3,alto
1771212,die young feat 347aidan,sleepy hallow 347aidan,1,2,2022-05-25,160845341,0,896,0,19,0,15,930,77,81,68,58,83,0,11,34,1,baixo,1,baixo,3,alto,3,alto,2,medio,3,alto,2,medio,2,medio,3,alto
7503630,true love,kanye west xxxtentacion,1,2,2022-05-27,194902696,0,2129,1,23,1,44,2196,84,71,39,86,2,0,51,25,2,medio,1,baixo,2,medio,1,baixo,3,alto,1,baixo,3,alto,3,alto,3,alto
4603662,dont ever say love me feat rm of bts,rm colde,1,2,2023-05-04,34502215,0,105,9,5,0,5,115,145,54,19,48,36,0,37,5,1,baixo,3,alto,1,baixo,1,baixo,1,baixo,3,alto,3,alto,3,alto,2,medio
5158640,america has a problem feat kendrick lamar,kendrick lamar beyonc,1,2,2023-05-19,57089066,0,896,2,34,0,33,963,126,78,20,70,1,0,16,4,1,baixo,2,medio,3,alto,1,baixo,2,medio,1,baixo,3,alto,2,medio,1,baixo
1452364,karma feat ice spice,taylor swift ice spice,1,2,2023-05-26,46142772,0,588,21,23,0,31,642,90,62,7,62,6,0,58,6,1,baixo,1,baixo,2,medio,1,baixo,2,medio,1,baixo,2,medio,3,alto,2,medio
2748330,toms diner,annenmaykantereit giant rooks,1,2,2019-06-28,236872197,0,2605,48,15,0,50,2670,98,68,33,43,38,0,36,14,2,medio,1,baixo,2,medio,1,baixo,1,baixo,3,alto,3,alto,3,alto,3,alto
4967426,you right,doja cat the weeknd,1,2,2021-06-24,672656250,0,5073,9,83,0,100,5256,129,83,44,62,2,0,8,6,3,alto,2,medio,3,alto,2,medio,2,medio,1,baixo,3,alto,1,baixo,2,medio
3786238,nos comemos feat ozuna,ozuna tiago pzk,1,2,2022-06-02,138334433,0,896,0,0,0,2,898,92,83,56,82,10,0,9,5,1,baixo,1,baixo,3,alto,2,medio,3,alto,2,medio,2,medio,1,baixo,2,medio
4012549,villano antillano bzrp music sessions vol 51,bizarrap villano antillano,1,2,2022-06-08,248511839,0,1401,16,26,0,17,1444,128,82,42,75,6,0,63,6,2,medio,2,medio,3,alto,2,medio,3,alto,1,baixo,1,baixo,3,alto,2,medio
5554493,danger spider offset  jid,offset jid,1,2,2023-06-02,24975653,0,214,3,3,0,6,223,143,83,25,69,4,0,23,12,1,baixo,3,alto,3,alto,1,baixo,2,medio,1,baixo,2,medio,3,alto,3,alto
4722538,thinking with my dick,kevin gates juicy j,1,2,2013-07-16,109091573,0,1550,0,0,0,14,1564,81,77,68,70,6,0,17,20,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo,3,alto,2,medio,3,alto
1839223,mood feat iann dior,24kgoldn iann dior,1,2,2020-07-24,1699402402,0,12854,27,237,0,636,13727,91,70,76,72,22,0,27,4,3,alto,1,baixo,2,medio,3,alto,2,medio,2,medio,2,medio,3,alto,1,baixo
3378211,industry baby feat jack harlow,jack harlow lil nas x,1,2,2021-07-23,1814349763,0,13315,47,300,0,690,14305,150,74,89,70,2,0,5,6,3,alto,3,alto,2,medio,3,alto,2,medio,1,baixo,2,medio,1,baixo,2,medio
6792432,all for us  from the hbo original series euphoria,labrinth zendaya,1,2,2019-08-04,426204830,0,5342,123,33,0,7,5382,141,37,17,67,2,0,34,9,2,medio,3,alto,1,baixo,1,baixo,2,medio,1,baixo,2,medio,3,alto,3,alto
1828042,dont be shy,tisto kar,1,2,2021-08-01,566954746,0,6026,51,171,1,187,6384,120,77,51,79,20,0,26,6,3,alto,2,medio,3,alto,2,medio,3,alto,2,medio,2,medio,3,alto,2,medio
6984128,do it to it,cherish acraze,1,2,2021-08-20,674772936,0,12403,63,183,0,465,13051,125,85,64,81,2,5,7,9,3,alto,2,medio,3,alto,3,alto,3,alto,1,baixo,3,alto,1,baixo,3,alto
2616615,you make it feel like christmas feat blake shelton,gwen stefani blake shelton,1,2,2005-09-20,180577478,0,2577,56,108,0,30,2715,93,63,93,88,1,0,12,4,1,baixo,1,baixo,2,medio,3,alto,3,alto,1,baixo,2,medio,2,medio,1,baixo
4102590,ley seca,anuel aa jhay cortez,1,2,2021-09-02,355219175,0,2012,12,101,0,38,2151,105,76,58,84,10,0,13,10,2,medio,1,baixo,3,alto,2,medio,3,alto,2,medio,1,baixo,2,medio,3,alto
3827200,xq te pones as,yandel feid,2,2,2022-09-13,47093942,0,308,1,6,0,6,320,92,81,48,70,13,0,15,7,1,baixo,1,baixo,3,alto,2,medio,2,medio,2,medio,3,alto,2,medio,2,medio
1221828,worth nothing,twisted oliver tree,1,2,2022-09-28,213438580,0,1612,54,34,0,34,1680,140,58,17,62,18,0,20,8,2,medio,3,alto,1,baixo,1,baixo,2,medio,2,medio,1,baixo,3,alto,2,medio
1633830,esqueame se for c,marlia mendona maiara ,1,2,2021-10-14,258316038,0,580,92,24,0,93,697,122,80,62,69,28,0,13,7,2,medio,2,medio,3,alto,2,medio,2,medio,2,medio,2,medio,2,medio,2,medio
5334385,salimo de noche,trueno tiago pzk,1,2,2021-10-21,261414174,0,1057,5,17,0,21,1095,84,67,78,63,29,0,12,5,2,medio,1,baixo,2,medio,3,alto,2,medio,2,medio,1,baixo,2,medio,2,medio
4169887,vai l em casa,marlia mendona george henrique ,1,2,2021-10-22,263894529,0,772,3,7,0,89,868,158,46,62,83,53,0,97,28,2,medio,3,alto,1,baixo,2,medio,3,alto,3,alto,2,medio,3,alto,3,alto
6427223,problem,alvaro diaz rauw alejandro,1,2,2021-10-22,209768491,0,1517,7,42,0,15,1574,92,73,37,74,28,0,14,6,2,medio,1,baixo,2,medio,1,baixo,3,alto,2,medio,1,baixo,2,medio,2,medio
8143341,bye bye,marshmello juice wrld,1,2,2022-10-14,84697729,0,766,0,16,0,9,791,83,65,24,53,6,0,51,4,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,1,baixo,2,medio,3,alto,1,baixo
5282587,snow on the beach feat lana del rey,taylor swift lana del rey,1,2,2022-10-21,323437194,0,2415,57,33,0,30,2478,110,66,19,32,69,0,12,4,2,medio,2,medio,2,medio,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo
2102834,sigue,ed sheeran j balvin,1,2,1996-11-24,106933107,0,1370,8,46,0,60,1476,88,89,59,64,5,0,19,7,1,baixo,1,baixo,3,alto,2,medio,2,medio,1,baixo,1,baixo,3,alto,2,medio
5694303,stan,eminem dido,1,2,1999-11-21,918915401,0,17115,63,83,0,4180,21378,80,78,53,74,4,0,45,21,3,alto,1,baixo,3,alto,2,medio,3,alto,1,baixo,2,medio,3,alto,3,alto
3612400,no lie,sean paul dua lipa,1,2,2016-11-18,956865266,0,7370,127,92,0,1219,8681,102,74,45,89,5,0,26,13,3,alto,1,baixo,2,medio,2,medio,3,alto,1,baixo,1,baixo,3,alto,3,alto
7387090,merry christmas,ed sheeran elton john,1,2,2017-11-10,135723538,0,2209,90,72,0,141,2422,114,59,60,94,24,0,10,4,1,baixo,2,medio,1,baixo,2,medio,3,alto,2,medio,2,medio,1,baixo,1,baixo
1346774,hold me closer,elton john britney spears,1,2,2017-11-10,284216603,0,4967,10,165,4,177,5309,126,67,49,77,11,0,19,11,2,medio,2,medio,2,medio,2,medio,3,alto,2,medio,3,alto,3,alto,3,alto
7068825,one right now with the weeknd,the weeknd post malone,1,2,2021-11-05,539595276,0,4771,18,68,0,75,4914,97,68,72,78,4,0,7,5,3,alto,1,baixo,2,medio,3,alto,3,alto,1,baixo,3,alto,1,baixo,2,medio
3657141,what else can i do,stephanie beatriz diane guerrero,1,2,2021-11-19,154797871,0,802,27,13,0,8,823,120,72,54,71,26,0,10,4,1,baixo,2,medio,2,medio,2,medio,2,medio,2,medio,1,baixo,1,baixo,1,baixo
8553734,a veces feat feid,feid paulo londra,1,2,2022-11-03,73513683,0,573,0,2,0,7,582,92,80,81,67,4,0,8,6,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo,1,baixo,1,baixo,2,medio
5974857,major distribution,drake 21 savage,8,2,2022-11-04,154863153,0,1545,7,22,0,15,1582,131,91,23,55,1,0,7,32,1,baixo,2,medio,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,3,alto
3035987,on bs,drake 21 savage,8,2,2022-11-04,170413877,0,1338,20,9,0,7,1354,158,84,33,36,2,0,39,59,1,baixo,3,alto,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto
3506706,circo loco,drake 21 savage,8,2,2022-11-04,141720999,0,1794,9,26,0,17,1837,104,73,25,61,1,0,32,7,1,baixo,1,baixo,2,medio,1,baixo,2,medio,1,baixo,3,alto,3,alto,2,medio
3984533,con la brisa,ludwig goransson foudeqush,1,2,2022-11-04,71095708,0,486,1,8,0,7,501,114,62,25,44,51,33,14,3,1,baixo,2,medio,2,medio,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo
4322356,privileged rappers,drake 21 savage,8,2,2022-11-04,112436403,0,1007,5,6,0,3,1016,144,93,62,61,0,0,12,20,1,baixo,3,alto,3,alto,2,medio,2,medio,1,baixo,3,alto,2,medio,3,alto
8174233,broke boys,drake 21 savage,8,2,2022-11-04,106249219,0,1060,8,3,0,5,1068,120,64,11,53,1,0,25,27,1,baixo,2,medio,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto
7021208,apna bana le from bhediya,arijit singh sachinjigar,1,2,2022-11-05,139836056,0,86,101,11,0,0,97,94,59,44,56,80,0,6,3,1,baixo,1,baixo,1,baixo,2,medio,1,baixo,3,alto,2,medio,1,baixo,1,baixo
2432426,escapism  sped up,raye 070 shake,2,2,2022-11-25,184308753,0,1368,1,12,0,11,1391,108,44,38,77,9,0,9,20,2,medio,2,medio,1,baixo,1,baixo,3,alto,2,medio,1,baixo,1,baixo,3,alto
5930788,peru,ed sheeran fireboy dml,1,2,2021-12-23,261286503,0,2999,17,60,0,154,3213,108,96,71,42,57,0,8,9,2,medio,2,medio,3,alto,3,alto,1,baixo,3,alto,1,baixo,1,baixo,3,alto
4600873,when im gone with katy,katy perry alesso,1,2,2021-12-29,226897599,0,3270,21,89,0,65,3424,125,69,70,89,4,0,49,3,2,medio,2,medio,2,medio,3,alto,3,alto,1,baixo,3,alto,3,alto,1,baixo
8283550,raindrops insane with travis scott,travis scott metro boomin,1,2,2022-12-02,110649992,0,880,7,3,0,10,893,112,80,15,54,9,0,38,5,1,baixo,2,medio,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,2,medio
6143073,on time with john legend,john legend metro boomin,1,2,2022-12-02,78139948,0,398,2,2,0,6,406,80,33,51,59,76,0,44,6,1,baixo,1,baixo,1,baixo,2,medio,2,medio,3,alto,1,baixo,3,alto,2,medio
3439901,used feat don toliver,sza don toliver,1,2,2022-12-08,94005786,0,1042,29,7,0,3,1052,150,73,71,69,53,0,32,9,1,baixo,3,alto,2,medio,3,alto,2,medio,3,alto,2,medio,3,alto,3,alto
5179092,ghost in the machine feat phoebe bridgers,sza phoebe bridgers,1,2,2022-12-09,110073250,0,1634,20,16,0,4,1654,125,62,59,43,84,3,11,5,1,baixo,2,medio,2,medio,2,medio,1,baixo,3,alto,3,alto,2,medio,2,medio
6390690,x ltima,daddy yankee bad bunny,2,2,2022-03-25,349746291,1,2697,3,55,0,32,2784,90,81,59,83,9,0,11,5,2,medio,1,baixo,3,alto,2,medio,3,alto,2,medio,1,baixo,2,medio,2,medio
8346639,hummingbird metro boomin  james blake,james blake metro boomin,1,2,2023-06-02,39666245,1,277,20,1,0,5,283,81,59,26,60,46,1,25,13,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,3,alto,3,alto,3,alto,3,alto
7243247,i really want to stay at your house,rosa walton hallie coggins,1,2,2020-12-18,140430339,1,668,0,0,0,31,699,125,49,13,74,0,0,9,4,1,baixo,2,medio,1,baixo,1,baixo,3,alto,1,baixo,3,alto,1,baixo,1,baixo
